Wall time,Step,Value
1575512999.0096471,0,0.5769012570381165
1575512999.0598211,1,0.5384369492530823
1575512999.067619,2,0.572278618812561
1575512999.1684248,3,0.5044040083885193
1575512999.1932669,4,0.596867024898529
1575512999.199594,5,0.4622538387775421
1575512999.288794,6,0.5120644569396973
1575512999.3132758,7,0.5744463205337524
1575512999.31949,8,0.5174509286880493
1575512999.409205,9,0.5459979772567749
1575512999.4335759,10,0.5801199674606323
1575512999.440174,11,0.4411381185054779
1575512999.528613,12,0.4860319495201111
1575512999.553183,13,0.5720258355140686
1575512999.560462,14,0.5676658749580383
1575512999.6489558,15,0.4940085709095001
1575512999.676391,16,0.5848853588104248
1575512999.683348,17,0.5393948554992676
1575512999.770397,18,0.5605377554893494
1575512999.797986,19,0.5034215450286865
1575512999.804479,20,0.5276890397071838
1575512999.890742,21,0.5144116878509521
1575512999.9154859,22,0.49862974882125854
1575512999.9221299,23,0.7251085638999939
1575513000.007814,24,0.5751646757125854
1575513000.036114,25,0.5358896255493164
1575513000.0472589,26,0.5095914602279663
1575513000.1560729,27,0.5309151411056519
1575513000.1844301,28,0.5686048269271851
1575513000.190836,29,0.5404607653617859
1575513000.276499,30,0.544025719165802
1575513000.3019462,31,0.5329400897026062
1575513000.308007,32,0.5438064932823181
1575513000.390877,33,0.5345811247825623
1575513000.414967,34,0.5238201022148132
1575513000.4216151,35,0.5617360472679138
1575513000.5068831,36,0.5347591042518616
1575513000.5345228,37,0.47319597005844116
1575513000.543283,38,0.5915527939796448
1575513000.628522,39,0.5784645676612854
1575513000.652993,40,0.5275587439537048
1575513000.6592052,41,0.5628896951675415
1575513000.738611,42,0.4810769855976105
1575513000.763159,43,0.5036752820014954
1575513000.7708118,44,0.5474483370780945
1575513000.863033,45,0.4853236675262451
1575513000.887975,46,0.5754628777503967
1575513000.8954601,47,0.5743863582611084
1575513000.978476,48,0.4675256311893463
1575513001.002317,49,0.5777285099029541
1575513001.008862,50,0.5443063974380493
1575513001.090944,51,0.5298628211021423
1575513001.114982,52,0.5723397135734558
1575513001.121556,53,0.4207175076007843
1575513001.201143,54,0.6091689467430115
1575513001.2249012,55,0.4212452471256256
1575513001.231327,56,0.5675163865089417
1575513001.3108292,57,0.5748087167739868
1575513001.3345878,58,0.5185210704803467
1575513001.341088,59,0.5245292782783508
1575513001.4286761,60,0.5110978484153748
1575513001.460292,61,0.4770888686180115
1575513001.470013,62,0.5841608047485352
1575513001.559325,63,0.5038589239120483
1575513001.5833972,64,0.545546293258667
1575513001.589661,65,0.531364917755127
1575513001.672819,66,0.5717645287513733
1575513001.697093,67,0.5006018280982971
1575513001.703938,68,0.4997841715812683
1575513001.786817,69,0.45833832025527954
1575513001.811323,70,0.5522908568382263
1575513001.8177018,71,0.5213403105735779
1575513001.900737,72,0.5452737212181091
1575513001.9248629,73,0.4949169158935547
1575513001.931131,74,0.49608656764030457
1575513002.0111501,75,0.5142749547958374
1575513002.035944,76,0.5158731341362
1575513002.04217,77,0.6056849956512451
1575513002.121227,78,0.4970155954360962
1575513002.1450748,79,0.6014626622200012
1575513002.151326,80,0.44435396790504456
1575513002.230334,81,0.5342913269996643
1575513002.255033,82,0.4943445324897766
1575513002.2614899,83,0.4813070297241211
1575513002.344419,84,0.5353901982307434
1575513002.368482,85,0.47267717123031616
1575513002.374583,86,0.5664348006248474
1575513002.457682,87,0.5447524189949036
1575513002.48195,88,0.4484328329563141
1575513002.488823,89,0.4260704517364502
1575513002.57492,90,0.54392409324646
1575513002.599829,91,0.49996089935302734
1575513002.606004,92,0.42440029978752136
1575513002.6896782,93,0.5097975134849548
1575513002.714977,94,0.5579111576080322
1575513002.721928,95,0.47351908683776855
1575513002.806578,96,0.5095120668411255
1575513002.831338,97,0.5128899216651917
1575513002.837239,98,0.4745316803455353
1575513002.9213052,99,0.5042883157730103
1575513002.946441,100,0.49012768268585205
1575513002.9521668,101,0.6884411573410034
1575513003.035073,102,0.5363956689834595
1575513003.059432,103,0.5087255835533142
1575513003.065674,104,0.45319294929504395
1575513003.148876,105,0.48686617612838745
1575513003.173097,106,0.45921555161476135
1575513003.17954,107,0.5246660113334656
1575513003.261045,108,0.5263329744338989
1575513003.286651,109,0.5165274143218994
1575513003.293081,110,0.4324539303779602
1575513003.376275,111,0.5079429149627686
1575513003.400179,112,0.5060246586799622
1575513003.40696,113,0.5098276734352112
1575513003.49176,114,0.5161136388778687
1575513003.515871,115,0.48806512355804443
1575513003.522341,116,0.4755497872829437
1575513003.606643,117,0.44591933488845825
1575513003.631372,118,0.4892083406448364
1575513003.637606,119,0.5318903923034668
1575513003.7216551,120,0.5123467445373535
1575513003.746061,121,0.48277831077575684
1575513003.752204,122,0.47231167554855347
1575513003.834236,123,0.44173744320869446
1575513003.859575,124,0.5523555278778076
1575513003.8657439,125,0.4105598032474518
1575513003.948701,126,0.4343351125717163
1575513003.9732711,127,0.5520377159118652
1575513003.979926,128,0.4621492028236389
1575513004.063243,129,0.48929789662361145
1575513004.087528,130,0.4722936749458313
1575513004.0936902,131,0.45181888341903687
1575513004.176217,132,0.4969799518585205
1575513004.201514,133,0.47872141003608704
1575513004.207741,134,0.5961815714836121
1575513004.2909381,135,0.5078595876693726
1575513004.315275,136,0.4243471622467041
1575513004.321984,137,0.6383281946182251
1575513004.40464,138,0.47956913709640503
1575513004.4284549,139,0.5121378302574158
1575513004.434696,140,0.5989395976066589
1575513004.518854,141,0.512593686580658
1575513004.54266,142,0.48124372959136963
1575513004.548778,143,0.5386949181556702
1575513004.633196,144,0.5068408846855164
1575513004.658815,145,0.46289658546447754
1575513004.664971,146,0.4785315692424774
1575513004.7484741,147,0.5154068470001221
1575513004.772442,148,0.44363993406295776
1575513004.779254,149,0.5902044773101807
